"lambda_84","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_85","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_86","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_87","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_88","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_89","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_90","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_91","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_92","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_93","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_94","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_95","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
